 4  0  4 O.EEWDO...WDAAXKW...XK....LKVV..LJJ.
 7  3  4 OEE.WDO..KWDAAXKW...XK....LVV...LJJ. V 99 K 99 E 99 
 7  3  4 OEE.WDO.XKWDAAXKW....K....L.VV..LJJ. X 99 K 99 E 99 
 7  3  4 O.EEW.O.X.WDAAXKWD...K....LKVV..L.JJ J 99 D 99 X 99 
 7  3  4 OEE.W.O..KWDAAXKWD..XK....L.VV..LJJ. D 99 K 99 E 99 
 7  3  4 OEE.W.O.X.W.AAXKWD...K.D..LKVV..LJJ. E 99 X 99 D 98 
 7  3  4 O.EEW.O.XKWDAAXKWD...K....L.VV..LJJ. K 99 D 99 X 99 
 7  3  4 OEEKWDO..KWDAAXKW...X.....L.VV..L.JJ K 98 J 99 E 99 
 7  3  4 OEEKWDO..KWDAAXKW...X.....LVV...LJJ. V 99 K 98 E 99 
 7  3  4 O.EEWDO.X.WDAAX.W....K....LKVV..LKJJ K 99 X 99 J 99 
 7  3  4 O.EEW.O..KW.AAXKW...XK....LVVD..LJJD D 96 V 99 K 99 
 7  3  4 O.EE..O.X.WDAAXKWD...KW...LKVV..LJJ. W 99 D 99 X 99 
 7  3  4 OEE.W.O.X.WDAAXKWD...K....LKVV..LJJ. E 99 D 99 X 99 
 7  3  4 O.EE..O...WDAAXKWD..XKW...LKVV..L.JJ J 99 D 99 W 99 
 7  3  4 O.EEWDO.X.WDAAXKW...LK....LKVV.JJ... J 98 L 99 X 99 
 7  3  4 O.EEWDO.X.WDAAXKW...LK....LKVVJJ.... J 97 L 99 X 99 
 7  3  4 O.EEWDO..KWDAAXKW...XK....LVV...L.JJ V 99 J 99 K 99 
 7  3  4 O.EE.DO.X.WDAAXKW....KW...LKVV..L.JJ J 99 X 99 W 99 
 7  3  4 O.EEWDO.X.WDAAXKW...LK....LKVV....JJ J 99 L 99 X 99 
 7  3  4 O.EEWDO.XKWDAAXKW...LK....L.VV...JJ. K 99 L 99 X 99 
 7  3  4 O..EEDO...WDAAXKW...XKW...LKVV..L.JJ J 99 E 99 W 99 
 7  3  4 O.EEW.O.X.WDAAXKWD..LK....LKVV...JJ. D 99 L 99 X 99 
 7  3  4 O.EEW.O.X.W.AAXKWD..LK.D..LKVV...JJ. D 98 L 99 X 99 
 7  3  4 O.EE.DO.XKWDAAXKW....KW...L.VV..LJJ. K 99 X 99 W 99 
 7  3  4 O.EE.DO...WDAAX.W...XKW...LKVV..LKJJ K 99 W 99 J 99 
 7  3  4 O.EEW.O..KW.AAXKW...XK.D..LVVD..LJJ. D 97 V 99 K 99 
 7  3  4 O.EE.DO.X.WDAAXKW...LKW...LKVV...JJ. W 99 L 99 X 99 
 7  3  4 OEE.WDO.X.WDAAXKW...LK....LKVV...JJ. E 99 L 99 X 99 
 7  3  4 O.EEW.O...WDAAX.WD..XK....LKVV..LKJJ K 99 D 99 J 99 
 7  3  4 O.EEW.O.X.W.AAXKWD...K.D..LKVV..L.JJ X 99 J 99 D 98 
 7  3  4 O.EE..O...W.AAXKWD..XKWD..LKVV..L.JJ W 99 J 99 D 98 
 7  3  4 O..EEDO..KWDAAXKW...XKW...L.VV..LJJ. K 99 E 99 W 99 
 7  3  4 O.EEW.O..KWDAAXKWD..XK....LVV...LJJ. D 99 V 99 K 99 
 7  3  4 OEE.W.O...W.AAXKWD..XK.D..LKVV..L.JJ E 99 J 99 D 98 
 7  3  4 O.EEW.O..KW.AAXKWD..XK.D..LVV...LJJ. V 99 K 99 D 98 
 7  3  4 O.EE.DO..KWDAAXKW...XKW...LVV...LJJ. W 99 V 99 K 99 
 7  3  4 O.EEW.O.XKW.AAXKWD...K.D..L.VV..LJJ. X 99 K 99 D 98 
 7  3  4 O.XEEDO.X.WDAA.KW....KW...LKVV..LJJ. X 98 E 99 W 99 
 7  3  4 O.EEWDO.XKWDAAXKW....K....L.VV..L.JJ X 99 J 99 K 99 
 8  4  4 OEE..DO..KWDAAXKW...XKW...L.VV..L.JJ K 99 J 99 W 99 E 99 
 8  4  4 O.EEW.O.X.W.AAX.WD...K.D..LKVV..LKJJ X 99 K 99 J 99 D 98 
 8  4  4 O..EEDO.X.WDAAXKW....KW...LKVV..L.JJ J 99 X 99 E 99 W 99 
 8  4  4 O.EE..O..KWDAAXKWD..XKW...LVV...LJJ. V 99 K 99 D 99 W 99 
 8  4  4 OEE.W.O..KW.AAXKW...XK....LVVD..LJJD D 96 V 99 K 99 E 99 
 8  4  4 O.EEW.O.X.WDAAXKWD..LK....LKVV....JJ L 99 J 99 D 99 X 99 
 8  4  4 O.XEEDO.X.WDAA.KW...LKW...LKVV...JJ. L 99 X 98 E 99 W 99 
 8  4  4 O.XEEDO.X.WDAALKW...LKW....KVV...JJ. L 98 X 98 E 99 W 99 
 8  4  4 O.EE..O.X.W.AAXKWD..LKWD..LKVV...JJ. L 99 W 99 X 99 D 98 
 8  4  4 O.EE..O..KW.AAXKWD..XKWD..L.VV..L.JJ J 99 W 99 K 99 D 98 
 8  4  4 O...EEO.X.W.AAXKWD...KWD..LKVV..LJJ. X 99 E 98 W 99 D 98 
 8  4  4 O.X.EEO.X.W.AA.KWD...KWD..LKVV..LJJ. X 98 E 98 W 99 D 98 
 8  4  4 O..EE.O...W.AAXKWD..XKWD..LKVV..L.JJ J 99 E 99 W 99 D 98 
 8  4  4 O.EEWDO.XKWDAAXKW....K....LVV...L.JJ J 99 X 99 V 99 K 99 
 8  4  4 OEE.W.O...WDAAX.WD..XK....LKVV..LKJJ D 99 K 99 J 99 E 99 
 8  4  4 OEE.WDO.XKWDAAXKW....K....L.VV..L.JJ X 99 J 99 K 99 E 99 
 8  4  4 O.EEW.O..KWDAAXKWD..XK....LVV...L.JJ V 99 D 99 J 99 K 99 
 8  4  4 O.EEW.O.X.WDAAXKWD..LK....LKVV..JJ.. D 99 J 99 L 99 X 99 
 8  4  4 O.EEW.O.X.W.AAXKWD..LK.D..LKVV..JJ.. D 98 J 99 L 99 X 99 
 8  4  4 O.EE.DO..KWDAAXKW...XKW...LVV...L.JJ V 99 W 99 J 99 K 99 
 8  4  4 OEEKWDO.XKWDAAXKW.........L.VV..L.JJ J 99 X 99 K 98 E 99 
 8  4  4 OEEKW.O..KW.AAXKWD..X..D..L.VV..L.JJ J 99 D 98 K 98 E 99 
 8  4  4 O.EE.DO.X.WDAAXKW...LKW...LKVV..JJ.. W 99 J 99 L 99 X 99 
 8  4  4 OEE.WDO.X.WDAAXKW...LK....LKVV..JJ.. E 99 J 99 L 99 X 99 
 8  4  4 OEE.W.O..KW.AAXKWD..XK.D..L.VV..L.JJ J 99 E 99 K 99 D 98 
 8  4  4 OEE...O.X.WDAAXKWD...KW...LKVV..LJJ. D 99 X 99 W 99 E 99 
 8  4  4 OEE...O.X.W.AAXKWD...KWD..LKVV..LJJ. D 98 X 99 W 99 E 99 
 8  4  4 OEEKW.O..KWDAAXKWD..X.....L.VV..L.JJ J 99 D 99 K 98 E 99 
 8  4  4 O.EEW.O..KW.AAXKWD..XK.D..LVV...L.JJ V 99 J 99 K 99 D 98 
 8  4  4 O..KEEO..KWDAAXKWD..X.W...L.VV..LJJ. K 98 E 98 D 99 W 99 
 8  4  4 O...EEO.X.WDAAXKWD...KW...LKVV..LJJ. X 99 E 98 D 99 W 99 
 8  4  4 OEE..DO..KWDAAXKW...XKW...LVV...LJJ. V 99 K 99 W 99 E 99 
 8  4  4 O.X.EEO.X.WDAA.KWD...KW...LKVV..LJJ. X 98 E 98 D 99 W 99 
 8  4  4 O.XEE.O.X.WDAA.KWD...KW...LKVV..LJJ. X 98 E 99 D 99 W 99 
 8  4  4 O.EE..O.XKWDAAXKWD...KW...L.VV..LJJ. X 99 K 99 D 99 W 99 
 8  4  4 OEEK.DO..KWDAAXKW...X.W...LVV...LJJ. V 99 K 98 W 99 E 99 
 8  4  4 O...EEO...WDAAXKWD..XKW...LKVV..L.JJ J 99 E 98 D 99 W 99 
 8  4  4 OEE.WDO.X.WDAAX.W....K....LKVV..LKJJ X 99 K 99 J 99 E 99 
 8  4  4 OEE.WDO.XKWDAAXKW...LK....L.VV...JJ. L 99 X 99 K 99 E 99 
 8  4  4 O..EE.O..KWDAAXKWD..XKW...L.VV..LJJ. E 99 K 99 D 99 W 99 
 8  4  4 O...EEO..KWDAAXKWD..XKW...L.VV..LJJ. E 98 K 99 D 99 W 99 
 8  4  4 O..EE.O...WDAAXKWD..XKW...LKVV..L.JJ J 99 E 99 D 99 W 99 
 8  4  4 OEEKW.O..KW.AAXKWD..X..D..LVV...LJJ. V 99 D 98 K 98 E 99 
 8  4  4 OEEK..O..KW.AAXKWD..X.WD..L.VV..LJJ. W 99 D 98 K 98 E 99 
 8  4  4 OEE..DO.X.WDAAXKW...LKW...LKVV...JJ. L 99 X 99 W 99 E 99 
 8  4  4 OEE.WDO..KWDAAXKW...XK....LVV...L.JJ V 99 J 99 K 99 E 99 
 8  4  4 O.EEW.O.XKW.AAXKWD...K.D..L.VV..L.JJ X 99 J 99 K 99 D 98 
 8  4  4 OEE..DO.XKWDAAXKW....KW...L.VV..LJJ. X 99 K 99 W 99 E 99 
 8  4  4 O.EEWDO.XKWDAAXKW...LK....L.VV..JJ.. K 99 J 99 L 99 X 99 
 8  4  4 OEE...O..KWDAAXKWD..XKW...L.VV..LJJ. D 99 K 99 W 99 E 99 
 8  4  4 OEEKW.O..KWDAAXKWD..X.....LVV...LJJ. V 99 D 99 K 98 E 99 
 8  4  4 OEE.WDO.X.WDAAXKW...LK....LKVV....JJ L 99 X 99 J 99 E 99 
 8  4  4 OEE.W.O.X.W.AAXKWD...K.D..LKVV..L.JJ D 98 X 99 J 99 E 99 
 8  4  4 OEE.W.O..KWDAAXKWD..XK....LVV...LJJ. D 99 V 99 K 99 E 99 
 8  4  4 OEEK..O..KWDAAXKWD..X.W...L.VV..LJJ. W 99 D 99 K 98 E 99 
 8  4  4 OEEKWDO.XKWDAAXKW.........LVV...LJJ. V 99 X 99 K 98 E 99 
 8  4  4 OEE.W.O.X.WDAAXKWD...K....LKVV..L.JJ D 99 X 99 J 99 E 99 
 8  4  4 OEEKWDO.XKWDAAXKW...L.....L.VV...JJ. L 99 X 99 K 98 E 99 
 8  4  4 OEEKW.O.XKWDAAXKWD........L.VV..LJJ. D 99 X 99 K 98 E 99 
 8  4  4 O...EEO...W.AAXKWD..XKWD..LKVV..L.JJ J 99 E 98 W 99 D 98 
 8  4  4 O.EE..O.X.W.AAXKWD...KWD..LKVV..L.JJ J 99 W 99 X 99 D 98 
 8  4  4 OEEKW.O.XKW.AAXKWD.....D..L.VV..LJJ. D 98 X 99 K 98 E 99 
 8  4  4 OEEK.DO.XKWDAAXKW.....W...L.VV..LJJ. W 99 X 99 K 98 E 99 
 8  4  4 O..KEEO..KW.AAXKWD..X.WD..L.VV..LJJ. K 98 E 98 W 99 D 98 
 8  4  4 OEE.W.O..KW.AAXKWD..XK.D..LVV...LJJ. V 99 E 99 K 99 D 98 
 8  4  4 OEE.W.O.XKW.AAXKWD...K.D..L.VV..LJJ. X 99 E 99 K 99 D 98 
 8  4  4 O.EEW.O.X.WDAAX.WD...K....LKVV..LKJJ K 99 J 99 D 99 X 99 
 8  4  4 O.EEW.O.XKWDAAXKWD..LK....L.VV...JJ. L 99 K 99 D 99 X 99 
 8  4  4 O.EE..O..KW.AAXKW...XKW...LVVD..LJJD W 99 D 96 V 99 K 99 
 8  4  4 O.EEWDO.XKWDAAXKW...LK....L.VV....JJ K 99 J 99 L 99 X 99 
 8  4  4 O.EE.DO.X.WDAAXKW...LKW...LKVV.JJ... W 99 J 98 L 99 X 99 
 8  4  4 O.EE.DO.XKWDAAXKW....KW...L.VV..L.JJ X 99 W 99 J 99 K 99 
 8  4  4 O..EEDO..KWDAAXKW...XKW...L.VV..L.JJ E 99 W 99 J 99 K 99 
 8  4  4 OEE.W.O.X.W.AAXKWD..LK.D..LKVV...JJ. L 99 E 99 X 99 D 98 
 8  4  4 O..EEDO.X.WDAAXKW...LKW...LKVV...JJ. L 99 X 99 E 99 W 99 
 8  4  4 O..EEDO.XKWDAAXKW....KW...L.VV..LJJ. K 99 X 99 E 99 W 99 
 8  4  4 OEEKWDO..KWDAAXKW...X.....LVV...L.JJ V 99 K 98 J 99 E 99 
 8  4  4 O.EEWDO.X.WDAAX.W...LK....LKVV...KJJ L 99 K 99 X 99 J 99 
 8  4  4 O..EE.O.X.WDAAXKWD...KW...LKVV..LJJ. D 99 X 99 E 99 W 99 
 8  4  4 O.EEWDO.XKWDAAXKW...LK....LVV....JJ. L 99 X 99 V 99 K 99 
 8  4  4 OEEKW.O..KW.AAXKW...X..D..LVVD..LJJ. D 97 V 99 K 98 E 99 
 8  4  4 O.EEW.O.XKWDAAXKWD...K....LVV...LJJ. D 99 X 99 V 99 K 99 
 8  4  4 O.EEW.O.XKW.AAXKWD...K.D..LVV...LJJ. D 98 X 99 V 99 K 99 
 8  4  4 O.EE..O.X.WDAAXKWD..LKW...LKVV...JJ. L 99 W 99 D 99 X 99 
 8  4  4 O.EE..O...WDAAX.WD..XKW...LKVV..LKJJ K 99 J 99 D 99 W 99 
 8  4  4 O.EE.DO.X.WDAAXKW...LKW...LKVV....JJ L 99 J 99 X 99 W 99 
 8  4  4 O.EEW.O.XKW.AAXKW....K.D..LVVD..LJJ. D 97 X 99 V 99 K 99 
 8  4  4 O.EEW.O.XKW.AAXKW....K....LVVD..LJJD D 96 X 99 V 99 K 99 
 8  4  4 OEE.W.O.X.WDAAXKWD..LK....LKVV...JJ. L 99 E 99 D 99 X 99 
 8  4  4 O.EE.DO.XKWDAAXKW....KW...LVV...LJJ. W 99 X 99 V 99 K 99 
 8  4  4 OEE.WDO.XKWDAAXKW....K....LVV...LJJ. E 99 X 99 V 99 K 99 
 8  4  4 O.EEWDO.XKWDAAXKW...LK....L.VV.JJ... K 99 J 98 L 99 X 99 
 8  4  4 O.EEW.O..KW.AAXKW...XK.D..LVVD..L.JJ D 97 V 99 J 99 K 99 
 8  4  4 O.EEW.O.XKWDAAXKWD...K....L.VV..L.JJ X 99 D 99 J 99 K 99 
 8  4  4 O.EE..O..KWDAAXKWD..XKW...L.VV..L.JJ W 99 D 99 J 99 K 99 
 8  4  4 O.EEWDO.X.WDAAXKW....K....LKVVJJL... L 98 J 97 L 98 X 99 
 8  4  4 OEE.W.O..KWDAAXKWD..XK....L.VV..L.JJ E 99 D 99 J 99 K 99 
 8  4  4 O..EE.O.X.W.AAXKWD...KWD..LKVV..LJJ. X 99 E 99 W 99 D 98 
 8  4  4 O.EEW.O.XKW.AAXKWD..LK.D..L.VV...JJ. D 98 K 99 L 99 X 99 
 8  4  4 O.XEEDO.X.WDAA.KW....KW...LKVV..L.JJ X 98 J 99 E 99 W 99 
 8  4  4 O.EE..O..KW.AAXKW...XKWD..LVVD..LJJ. W 99 D 97 V 99 K 99 
 8  4  4 O.EEWDO.X.WDAAX.W...LK....LKVV.JJK.. K 99 J 98 L 99 X 99 
 8  4  4 O.XEE.O.X.W.AA.KWD...KWD..LKVV..LJJ. X 98 E 99 W 99 D 98 
 8  4  4 O.EE..O...W.AAX.WD..XKWD..LKVV..LKJJ W 99 K 99 J 99 D 98 
 8  4  4 O..EEDO...WDAAX.W...XKW...LKVV..LKJJ K 99 J 99 E 99 W 99 
 8  4  4 OEE.W.O...W.AAX.WD..XK.D..LKVV..LKJJ E 99 K 99 J 99 D 98 
 8  4  4 O.EE..O..KW.AAXKWD..XKWD..LVV...LJJ. V 99 W 99 K 99 D 98 
 8  4  4 O.EE.DO.XKWDAAXKW...LKW...L.VV...JJ. W 99 K 99 L 99 X 99 
 8  4  4 O.EEWDO.XKWDAAXKW...LK....L.VVJJ.... K 99 J 97 L 99 X 99 
 8  4  4 O.EE..O.XKW.AAXKWD...KWD..L.VV..LJJ. X 99 W 99 K 99 D 98 
 8  4  4 OEE...O..KW.AAXKWD..XKWD..L.VV..LJJ. E 99 W 99 K 99 D 98 
 8  4  4 O.EEW.O.X.W.AAXKWD..LK.D..LKVV....JJ D 98 J 99 L 99 X 99 
 8  4  4 O..EE.O..KW.AAXKWD..XKWD..L.VV..LJJ. E 99 W 99 K 99 D 98 
 8  4  4 O...EEO..KW.AAXKWD..XKWD..L.VV..LJJ. E 98 W 99 K 99 D 98 
 8  4  4 O.EEWDO.X.WDAAX.W...LK....LKVVJJ.K.. K 99 J 97 L 99 X 99 
 8  4  4 O.EEW.O.X.W.AAXKWD..LK.D..LKVVJJ.... D 98 J 97 L 99 X 99 
 8  4  4 O.EEW.O.X.WDAAXKWD..LK....LKVV.JJ... D 99 J 98 L 99 X 99 
 8  4  4 OEEK.DO..KWDAAXKW...X.W...L.VV..L.JJ K 98 J 99 W 99 E 99 
 8  4  4 OEE..DO...WDAAX.W...XKW...LKVV..LKJJ K 99 J 99 W 99 E 99 
 8  4  4 O.EE.DO.X.WDAAXKW...LKW...LKVVJJ.... W 99 J 97 L 99 X 99 
 8  4  4 OEE..DO.X.WDAAXKW....KW...LKVV..L.JJ X 99 J 99 W 99 E 99 
 8  4  4 OEE...O...WDAAXKWD..XKW...LKVV..L.JJ D 99 J 99 W 99 E 99 
 8  4  4 O.EEW.O.X.W.AAXKWD..LK.D..LKVV.JJ... D 98 J 98 L 99 X 99 
 8  4  4 O.EEW.O.X.WDAAXKWD..LK....LKVVJJ.... D 99 J 97 L 99 X 99 
 8  4  4 O.XEEDO.X.WD.AAKW....KW...LKVV..LJJ. A 99 X 98 E 99 W 99 
 8  4  4 OEE...O...W.AAXKWD..XKWD..LKVV..L.JJ D 98 J 99 W 99 E 99 
 8  4  4 OEE.WDO.X.WDAAXKW...LK....LKVV.JJ... E 99 J 98 L 99 X 99 
 8  4  4 O.EE.DO.X.WDAAX.W....KW...LKVV..LKJJ W 99 K 99 X 99 J 99 
 8  4  4 OEEKW.O..KW.AAXKW...X.....LVVD..LJJD D 96 V 99 K 98 E 99 
 8  4  4 OEE.WDO.X.WDAAXKW...LK....LKVVJJ.... E 99 J 97 L 99 X 99 
 8  4  4 O.XEEDO.XKWDAA.KW....KW...L.VV..LJJ. X 98 K 99 E 99 W 99 
 8  4  4 O.EE..O.X.WDAAXKWD...KW...LKVV..L.JJ W 99 J 99 D 99 X 99 
 8  4  4 OEE.W.O.XKWDAAXKWD...K....L.VV..LJJ. D 99 X 99 K 99 E 99 
 8  4  4 O..EEDO..KWDAAXKW...XKW...LVV...LJJ. V 99 K 99 E 99 W 99 
 8  4  4 OEE.W.O..KW.AAXKW...XK.D..LVVD..LJJ. D 97 V 99 K 99 E 99 
 9  5  4 OEE..DO..KWDAAXKW...XKW...LVV...L.JJ V 99 K 99 J 99 W 99 E 99 
 9  5  4 O..EEDO.X.WDAAXKW...LKW...LKVV....JJ L 99 J 99 X 99 E 99 W 99 
 9  5  4 O.XEEDO.X.WDAA.KW...LKW...LKVV..JJ.. J 99 L 99 X 98 E 99 W 99 
 9  5  4 OEE.W.O.X.WDAAX.WD...K....LKVV..LKJJ X 99 D 99 K 99 J 99 E 99 
 9  5  4 O...EEO.X.WDAAXKWD...KW...LKVV..L.JJ J 99 X 99 E 98 D 99 W 99 
 9  5  4 OEEKW.O.XKW.AAXKWD..L..D..L.VV...JJ. D 98 L 99 X 99 K 98 E 99 
 9  5  4 OEE..DO.XKWDAAXKW...LKW...L.VV...JJ. W 99 L 99 X 99 K 99 E 99 
 9  5  4 OEE..DO.X.WDAAX.W....KW...LKVV..LKJJ W 99 X 99 K 99 J 99 E 99 
 9  5  4 O.EEW.O.X.W.AAX.WD..LK.D..LKVV...KJJ L 99 X 99 K 99 J 99 D 98 
 9  5  4 O.EE..O..KWDAAXKWD..XKW...LVV...L.JJ J 99 V 99 K 99 D 99 W 99 
 9  5  4 O.EEW.O.XKWDAAXKWD..LK....L.VV....JJ K 99 L 99 J 99 D 99 X 99 
 9  5  4 OEE.W.O.XKW.AAXKW....K....LVVD..LJJD X 99 D 96 V 99 K 99 E 99 
 9  5  4 O.XEEDO.X.WDAALKW...LKW....KVV..JJ.. J 99 L 98 X 98 E 99 W 99 
 9  5  4 O.EE..O..KW.AAXKWD..XKWD..LVV...L.JJ V 99 J 99 W 99 K 99 D 98 
 9  5  4 O.EEWDO.XKWDAAXKW...LK....LVV.....JJ L 99 J 99 X 99 V 99 K 99 
 9  5  4 O.EE..O.X.W.AAXKWD..LKWD..LKVV..JJ.. J 99 L 99 W 99 X 99 D 98 
 9  5  4 O...EEO.X.W.AAXKWD...KWD..LKVV..L.JJ J 99 X 99 E 98 W 99 D 98 
 9  5  4 O..EE.O...W.AAX.WD..XKWD..LKVV..LKJJ K 99 J 99 E 99 W 99 D 98 
 9  5  4 O.X.EEO.X.W.AA.KWD...KWD..LKVV..L.JJ J 99 X 98 E 98 W 99 D 98 
 9  5  4 OEE.WDO.XKWDAAXKW...LK....L.VV....JJ L 99 X 99 J 99 K 99 E 99 
 9  5  4 O.EEW.O.XKWDAAXKWD..LK....L.VV..JJ.. K 99 D 99 J 99 L 99 X 99 
 9  5  4 OEEKW.O..KW.AAXKWD..X..D..LVV...L.JJ V 99 J 99 D 98 K 98 E 99 
 9  5  4 O..KEEO..KWDAAXKWD..X.W...L.VV..L.JJ J 99 K 98 E 98 D 99 W 99 
 9  5  4 OEE.W.O..KWDAAXKWD..XK....LVV...L.JJ E 99 V 99 D 99 J 99 K 99 
 9  5  4 O.EEW.O.XKW.AAXKWD..LK.D..L.VV..JJ.. K 99 D 98 J 99 L 99 X 99 
 9  5  4 OEEKWDO.XKWDAAXKW.........LVV...L.JJ V 99 J 99 X 99 K 98 E 99 
 9  5  4 O.EE..O..KW.AAXKW...XKWD..LVVD..L.JJ D 97 V 99 W 99 J 99 K 99 
 9  5  4 O.EE.DO.XKWDAAXKW...LKW...L.VV..JJ.. K 99 W 99 J 99 L 99 X 99 
 9  5  4 OEE.W.O..KW.AAXKWD..XK.D..LVV...L.JJ V 99 J 99 E 99 K 99 D 98 
